,Brand,Product Name,Sales Volume,Product Category,Rating,Number of Review,Price
3002,Samsung,Galaxy Note 10+plus 12+256GB N9750-sliver（Hong Kong license）,0,Mobile Phone,0.0,0,6798
3003,Mcbazel,Trigger Game Joystick Handle for Mobile Phone Gaming,0,Mobile Phone,0.0,0,75
3004,VIVO,Y72 5G 8GB+128GB Smartphone [2 Colors],0,Mobile Phone,0.0,0,2198
3005,Bitplay,Bitplay 山系旅行掛繩組 SGY 條紋機背殼＋灰色掛繩 / iPhone 12 /12 Pro 6.1”,0,Mobile Phone,0.0,0,339
3006,VIVO,Vivo Y72 5G Smartphone Graphite Black,0,Mobile Phone,0.0,0,2498
3007,VIVO,Vivo Y72 5G Smartphone Dream Glow,0,Mobile Phone,0.0,0,2498
3008,Nokia,X10 TA-1332 Forest Smartphone,0,Mobile Phone,0.0,0,2598
3009,Nokia,G20 TA-1336 Glacier Smartphone,0,Mobile Phone,0.0,0,1698
3010,Xiaomi,Xiaomi Mi 11i 5G K11 Smartphone Black 256GB,0,Mobile Phone,0.0,0,4399
3011,Xiaomi,Xiaomi Mi 11i 5G K11 Smartphone SILVER 256GB,0,Mobile Phone,0.0,0,4399
3012,Xiaomi,Xiaomi Mi 11i 5G K11 Smartphone WHITE 256GB,0,Mobile Phone,0.0,0,4399
3013,Xiaomi,Poco F3 5G K11A Smartphone BLACK 128GB,0,Mobile Phone,0.0,0,2799
3014,MojiPower,MOJIPOWER Biscotto Wireless Charging Pad,0,Mobile Phone,0.0,0,58
3015,Nokia,X10 TA-1332 Snow Smartphone,0,Mobile Phone,0.0,0,2598
3016,Nokia,G20 TA-1336 Glacier Smartphone,0,Mobile Phone,0.0,0,1698
3017,Nokia,G20 TA-1336 Night Smartphone,0,Mobile Phone,0.0,0,1698
3018,TSK,SP586 high-speed eight-core phone with,0,Mobile Phone,0.0,0,1680
3019,TSK,SP598 10 core high speed with mobile phone,0,Mobile Phone,0.0,0,1280
3020,JTSK,Japan JTSK-SP586 speed eight-core 4G smartphone,0,Mobile Phone,0.0,0,1298
3021,Samsung,Samsung Galaxy S21 Ultra 5G Smartphone Phantom Black 256GB,0,Mobile Phone,0.0,0,9698
3022,Samsung,Samsung Galaxy S21 Ultra 5G Smartphone Phantom Silver 256GB,0,Mobile Phone,0.0,0,9698
3023,VIVO,V21 5G (8GB + 128GB),0,Mobile Phone,0.0,0,3198
3024,VIVO,Vivo V21 5G Smartphone Dusk Blue,0,Mobile Phone,0.0,0,3198
3025,VIVO,Vivo V21 5G Smartphone Sunset Dazzle,0,Mobile Phone,0.0,0,3198
3026,Sony,Sony Xperia 10 III Smartphone BLACK,0,Mobile Phone,0.0,0,3499
3027,Sony,Sony Xperia 10 III Smartphone BLUE,0,Mobile Phone,0.0,0,3499
3028,Sony,Sony Xperia 10 III Smartphone PINK,0,Mobile Phone,0.0,0,3499
3029,Sony,Sony Xperia 10 III Smartphone WHITE,0,Mobile Phone,0.0,0,3499
3030,Samsung,Samsung Note20 Ultra 5G Smartphone Mystic Black 256GB,0,Mobile Phone,0.0,0,7898
3031,Samsung,Samsung Galaxy S21 5G Smartphone Phantom Gray 256GB,0,Mobile Phone,0.0,0,6298
3032,MojiPower,MOJIPOWER Snowflake 2600mAh Powerbank,0,Mobile Phone,0.0,0,38
3033,ASK,Dual color screen folding 4G safe mobile phone,0,Mobile Phone,0.0,0,798
3034,Nokia,225 4G Black,0,Mobile Phone,0.0,0,498
3035,Samsung,Galaxy S21 + PLUS 5G G9960 (8GB + 256GB) - Violet [Hong Kong licensed],0,Mobile Phone,0.0,0,7498
3036,Samsung,Galaxy S21 + PLUS 5G G9960 (8GB + 256GB) - sliver [Hong Kong licensed],0,Mobile Phone,0.0,0,7498
3037,Samsung,Galaxy S21 + PLUS 5G G9960 (8GB + 256GB) - black [Hong Kong licensed],0,Mobile Phone,0.0,0,7498
3038,Samsung,GALAXY S21 5G G9910 (8GB + 256GB) - Gray [Hong Kong licensed],0,Mobile Phone,0.0,0,5798
3039,Samsung,Galaxy S21 Ultra 5G G9980 (12GB + 256GB) - Phantom sliver [Hong Kong licensed],0,Mobile Phone,0.0,0,8998
3040,ASUS,ZenGimbal 手機三軸穩定器｜屢獲多國設計獎殊榮的摺疊小尺寸、口袋型設計,0,Mobile Phone,5.0,1,1080
3041,Samsung,Galaxy Note 20 Dual 5G N9810 (8GB + 256GB) - Foggy Green [Hong Kong licensed],0,Mobile Phone,0.0,0,5488
3042,Samsung,Galaxy Note 20 Dual 5G N9810 (8GB + 256GB) - Foggy grey [Hong Kong licensed],0,Mobile Phone,0.0,0,5488
3043,Samsung,Galaxy Note 20 Dual 5G N9810 (8GB + 256GB) - Foggy coffee [Hong Kong licensed],0,Mobile Phone,0.0,0,5498
3044,PanzerGlass,Spray Twice A Day - 8 ml,0,Mobile Phone,0.0,0,68
3045,Samsung,Galaxy NOTE20 UITRA DUAL 5G N9860 (12GB + 256GB) - Fog Brass [Hong Kong licensed],0,Mobile Phone,0.0,0,6998
3046,Samsung,Galaxy NOTE20 UITRA DUAL 5G N9860 (12GB + 256GB) - white [Hong Kong licensed],0,Mobile Phone,0.0,0,6998
3047,Samsung,Galaxy NOTE20 UITRA DUAL 5G N9860 (12GB + 256GB) - black [Hong Kong licensed],0,Mobile Phone,0.0,0,6998
3048,Samsung,(AWESOME BLACK)GALAXY A52 5G A5260  8GB RAM 256GB ROM,0,Mobile Phone,5.0,1,3998
3049,Samsung,(AWESOME BLUE)GALAXY A52 5G A5260 8GB RAM 256GB ROM,0,Mobile Phone,0.0,0,3998
3050,Samsung,(AWESOME VIOLET)GALAXY A52 5G A5260  8GB RAM 256GB ROM,0,Mobile Phone,0.0,0,3998
3051,OPPO,realme7 5G_Silver,0,Mobile Phone,0.0,0,2399
3052,OPPO,realme 7 5G_Blue,0,Mobile Phone,0.0,0,2399
3053,OPPO,realme X50 5G_Green,0,Mobile Phone,0.0,0,1699
3054,OPPO,OPPO Reno5 Pro 5G_Black,0,Mobile Phone,0.0,0,4799
3055,OPPO,OPPO Reno5 Pro 5G_Silver,0,Mobile Phone,0.0,0,4799
3056,Others brand,1 meter apple liquid line lavender purple,0,Mobile Phone,0.0,0,48
3057,Nokia,Nokia X20 5G (8GB + 128GB) - Copper,0,Mobile Phone,0.0,0,2988
3058,OPPO,OPPO Reno5 5G_Black,0,Mobile Phone,0.0,0,3599
3059,OPPO,OPPO Reno5 5G_Silver,0,Mobile Phone,0.0,0,3599
3060,TSK,Japan TSK 3D ultra-thin curved surface holographic touch smart phone; global universal smart phone for elderly students (send protective cover + sticker),0,Mobile Phone,0.0,0,878
3061,VIVO,X60 Pro [12GB + 3GB] RAM (Extended RAM) + 256GB ROM,0,Mobile Phone,0.0,0,5698
3062,VIVO,Y72 5G (8GB + 128GB),0,Mobile Phone,0.0,0,2298
3063,VIVO,vivo Wireless Sport Lite,0,Mobile Phone,0.0,0,299
3064,Kinofi,Lumi mark I｜手機、相機專用的全景360度智慧雲台,0,Mobile Phone,0.0,0,1598
3065,Xiaomi,Black Shark Gamepad 3 (Set) - L,0,Mobile Phone,0.0,0,328
3066,Nokia,Nokia 106 dual SIM card 4 MB (parallel import),0,Mobile Phone,0.0,0,176
3067,LG,G5 DUAL 32GB H860-black (Parallel Imported),0,Mobile Phone,0.0,0,2020
3068,LG,X-FAST DUAL 32GB K600（black）(Parallel Imported),0,Mobile Phone,0.0,0,1617
3069,Google,"Pixel 3 XL (2018) G013C 6+128GB-6.3 ""-Android 9 Pie smartphone-black (parallel import)",0,Mobile Phone,0.0,0,3888
3070,Google,PIXEL 2 128GB（black）(Parallel Imported),0,Mobile Phone,0.0,0,2888
3071,Google,"Pixel 3 XL (2018) G013C 64GB-6.3 ""-Android 9 Pie smartphone-pink (parallel import)",0,Mobile Phone,0.0,0,3098
3072,Google,PIXEL 32GB-black (Parallel Imported),0,Mobile Phone,0.0,0,1398
3073,Philips,"E525 4G Senior Cell Phone Black ( Bar Design, Easy-to-Use, Big Button)【parallel goods】",0,Mobile Phone,0.0,0,518
3074,JTSK,UNIWA multi-function candy bar phone for the elderly - blue,0,Mobile Phone,0.0,0,798
3075,TSK,3D ultra-thin curved surface holographic touch smart phone; global universal smart phone for elderly students (send protective cover + sticker),0,Mobile Phone,0.0,0,798
3076,Philips,E183A elderly candybar phone,0,Mobile Phone,0.0,0,698
3077,Philips,E183A Straight elder mobile phone,0,Mobile Phone,0.0,0,698
3078,VIVO,V21 5G 8GB+128GB Smartphone [2 Colors],0,Mobile Phone,0.0,0,2998
3079,Samsung,Samsung Galaxy Note20 5G Smartphone Mystic Gray,0,Mobile Phone,0.0,0,6198
3080,Samsung,Samsung Galaxy Note20 5G Smartphone Mystic Green,0,Mobile Phone,0.0,0,6198
3081,Samsung,Samsung Galaxy S21 5G Smartphone Phantom Pink 256GB,0,Mobile Phone,0.0,0,6298
3082,VIVO,vivo X60 Pro 5Gb Smartphone Shimmer Blue,0,Mobile Phone,0.0,0,5998
3083,Samsung,Samsung Galaxy A32 5G Smartphone AwesomeBlack,0,Mobile Phone,0.0,0,2698
3084,Samsung,Samsung Galaxy A32 5G A326B Smartphone  Awesome Blue,0,Mobile Phone,5.0,1,2698
3085,TSK,Ping An elderly Japanese TSK A812 foldable cell phone / King ringtone font / original licensed,0,Mobile Phone,0.0,0,558
3086,Xiaomi,Xiaomi Mi 11 Lite 5G K9 Smartphone BLACK,0,Mobile Phone,0.0,0,2799
3087,Xiaomi,Xiaomi Mi 11 Lite 5G K9 Smartphone YELLOW,0,Mobile Phone,0.0,0,2799
3088,Lenovo,LivePods LP12 真無線藍牙耳機 - 黑色｜LED 顯示電量｜Type-C 充電接口,0,Mobile Phone,0.0,0,148
3089,Nokia,X10 TA-1332 Forest Smartphone,0,Mobile Phone,0.0,0,2598
3090,Nokia,(FOREST GREEN)X10 5G TA-1332 6GB RAM 128GB ROM,0,Mobile Phone,0.0,0,2598
3091,Huawei,Huawei Mate 40 Pro 5G Smartphone Mystic Silver,0,Mobile Phone,0.0,0,7999
3092,Nokia,(DARK BLUE)G20 4G TA-1336 4GB RAM 128GB ROM,0,Mobile Phone,0.0,0,1798
3093,Xiaomi,Xiaomi Mi 11 5G Smartphone Horizon Blue,0,Mobile Phone,5.0,1,5699
3094,OnePlus,"Nord N100 大電量智能電話 - Midnight Frost｜6.52"" 90Hz 流暢螢幕｜三鏡頭｜雙喇叭",0,Mobile Phone,0.0,0,1088
3095,realme,Realme 7 5G Smartphone Flash Silver,0,Mobile Phone,0.0,0,2399
3096,Samsung,Samsung Galaxy A52 5G Smartphone Black,0,Mobile Phone,0.0,0,3998
3097,Philips,SHB1614 商務無線藍芽耳機,0,Mobile Phone,0.0,0,128
3098,Honor,Honor Magic Watch 2 (42mm) - Agate Black｜內置 GPS｜24 小時心率監測,0,Mobile Phone,0.0,0,799
3099,Honor,Honor Magic Watch 2 (42mm) - Sakura Gold｜內置 GPS｜24 小時心率監測,0,Mobile Phone,0.0,0,899
3100,JP,Extra Large Collapsible laundry basket-Grey checks Washing Machine,0,Mobile Phone,0.0,0,75
3101,Samsung,Samsung Galaxy Note20 Ultra 5G Smart Phone 香港行貨 12GB+256GB Mystic Bronze,0,Mobile Phone,0.0,0,7398
3102,Samsung,Samsung Galaxy Note20 Ultra 5G Smart Phone 香港行貨 12GB+256GB Mystic White,0,Mobile Phone,0.0,0,7398
3103,Samsung,Samsung Galaxy Note20 Ultra 5G Smart Phone 香港行貨 12GB+256GB Mystic Black,0,Mobile Phone,0.0,0,7398
3104,Xiaomi,[New Arrival] Mi AX1800 RA67 WIFI 6 Router Support MESH 1775Mbps (International Edition),0,Mobile Phone,0.0,0,368
3105,Nokia,Nokia X10 5G (6+128GB),0,Mobile Phone,0.0,0,2598
3106,Samsung,Samsung Galaxy S21 Ultra 5G Smartphone Phantom Black 512GB,0,Mobile Phone,0.0,0,10698
3107,Samsung,Samsung Galaxy S21 Ultra 5G Smartphone Phantom Silver  512GB,0,Mobile Phone,0.0,0,10698
3108,Living Store,Wireless Phone Cooler/Wireless Cooling Fan-Black,0,Mobile Phone,0.0,0,70
3109,LaVe Home,Wireless Phone Cooler/Wireless Cooling Fan-Black,0,Mobile Phone,0.0,0,70
3110,Philips,"無線藍芽耳機 SHB1614 (清晰, 無線, 免提)",0,Mobile Phone,0.0,0,128
3111,Nokia,C20 2GB+16GB Smartphone,0,Mobile Phone,3.0,1,768
3112,Lenovo,XT89 真無線藍芽5.0耳機｜平耳式設計，配戴舒適｜HIFI級雙頻動圈｜音質清晰,0,Mobile Phone,0.0,0,168
3113,Sony,Xperia 1 iii 5G 12GB+512GB Smartphone [3 Colors],0,Mobile Phone,0.0,0,9699
3114,OPPO,Reno 6 Pro 5G 12/256GB Smartphone Parallel Import CN Version [3 Colors],0,Mobile Phone,0.0,0,4398
3115,Samsung,Galaxy Note 20 Ultra 5G 12GB+256GB Smartphone Black Parallel Import,0,Mobile Phone,0.0,0,6998
3116,MEGACOM,Pocket Dual Catchmon Auto Catch Item Collect for Pokemon Go Android iOS - Limited Edition White,0,Mobile Phone,0.0,0,650
3117,VOCA,VOCA 2021 V540  Smart 4G Flip Cell Phone( Black),0,Mobile Phone,0.0,0,758
3118,Samsung,SAMSUNG Galaxy Note20 5G 8GB+256GB  Grey,0,Mobile Phone,0.0,0,5998
3119,Samsung,SAMSUNG Galaxy Note20 5G 8GB+256GB Bronze,0,Mobile Phone,0.0,0,5998
3120,Samsung,SAMSUNG Galaxy Note20 5G 8GB+256GB Green,0,Mobile Phone,0.0,0,5988
3121,Samsung,Samsung Galaxy Note20 Ultra 5G Smart Phone 香港行貨 12GB+512GB Mystic Bronze,0,Mobile Phone,0.0,0,7998
3122,Samsung,Samsung Galaxy S21 5G 8GB+256GB Grey Smartphone,0,Mobile Phone,0.0,0,6298
3123,Samsung,Samsung Galaxy S21 5G 8GB+256GB Pink Smartphone,0,Mobile Phone,0.0,0,6298
3124,Samsung,Samsung Galaxy S21 Ultra 5G 12GB+256GB Black Smartphone,0,Mobile Phone,0.0,0,9198
3125,Samsung,Samsung Galaxy S21 Ultra 5G 12GB+256GB Sliver Smartphone,0,Mobile Phone,0.0,0,9198
3126,Samsung,Samsung Galaxy S21 Ultra 5G 16GB+512GB Black Smartphone,0,Mobile Phone,0.0,0,10198
3127,Nokia,G20 4GB+128GB Smartphone [2 Colors],0,Mobile Phone,0.0,0,1698
3128,VOCA,VOCA V533 3G  Elderly Flip Phone (RED),0,Mobile Phone,0.0,0,599
3129,Xiaomi,Xiaomi Mi 11 5G Smartphone Midnight Gray,0,Mobile Phone,0.0,0,5699
3130,Fazup,Sticker reduce radiation (2 PCS),0,Mobile Phone,0.0,0,344
3131,O2U,O2U mobile UV Sterilizer *Only in 3 minutes,0,Mobile Phone,0.0,0,218
3132,O2U,O2U Air Mobile UVC Sterilizer - White,0,Mobile Phone,0.0,0,288
3133,O2U,O2U Air Mobile UVC Sterilizer - Aqua Green,0,Mobile Phone,0.0,0,288
3134,APPLE,"iPhone 8 Plus - 64/128/256GB (Grade B, 100% fully functional, Used)(parallel product)",10,Mobile Phone,5.0,6,3310
3135,APPLE,"iPhone 11 - 64/256GB (Grade B, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,5128
3136,APPLE,"iPhone 11 - 64/256GB (Grade C, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,5014
3137,APPLE,"iPhone 11 Pro - 64/256GB (Grade C, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,6265
3138,APPLE,"iPhone 8 - 64/128/256GB (Grade A, 100% fully functional, Used)(parallel product)",10,Mobile Phone,4.7,4,2436
3139,APPLE,"iPhone 8 - 64/128/256GB (Grade B, 100% fully functional, Used)(parallel product)",10,Mobile Phone,5.0,7,2322
3140,APPLE,"iPhone 8 Plus - 64/128/256GB (Grade A, 100% fully functional, Used)(parallel product)",10,Mobile Phone,3.5,2,3425
3141,APPLE,"iPhone 8 Plus - 64/128/256GB (Grade C, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,3195
3142,APPLE,"iPhone XR - 64/128/256GB (Grade B, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,3895
3143,APPLE,"iPhone XR - 64/128/256GB (Grade C, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,3780
3144,APPLE,"iPhone XS - 64/256/512GB (Grade A, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,4104
3145,APPLE,"iPhone XS - 64/256/512GB (Grade B, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,3990
3146,APPLE,"iPhone XS - 64/256/512GB (Grade C, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,3876
3147,APPLE,"iPhone XS Max - 64/256/512GB (Grade A, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,5014
3148,APPLE,"iPhone XS Max - 64/256/512GB (Grade C, 100% fully functional, Used)(parallel product)",0,Mobile Phone,0.0,0,4786
3149,APPLE,iPhone 12 mini 64GB Black MGDX3ZA/A,0,Mobile Phone,0.0,0,5999
3150,APPLE,AirPods Max Active Noise Cancellation Bluetooth Wireless Headphone High-fidelity Audio SKY BLUE,0,Mobile Phone,0.0,0,4199
3151,APPLE,"iPad Air (4th Gen) 10.9"" 256GB Wi-Fi  MYFX2ZP/A - Rose Gold",0,Mobile Phone,0.0,0,5988
3152,APPLE,"iPad Air (4th Gen) 10.9"" 256GB Wi-Fi  MYG02ZP/A - Green",0,Mobile Phone,0.0,0,5988
3153,APPLE,"iPad Air (4th Gen) 10.9"" 256GB Wi-Fi MYFW2ZP/A - Silver",0,Mobile Phone,0.0,0,5988
3154,APPLE,"iPad Air (4th Gen) 10.9"" 256GB Wi-Fi  MYFT2ZP/A - Space Grey",0,Mobile Phone,0.0,0,5800
3155,Samsung,(WHITE)GALAXY A42 5G A4260 8GB RAM 128GB ROM,10,Mobile Phone,5.0,1,3198
3156,Samsung,(CLOUD NAVY)-GALAXY S20 FE 5G G7810 8GB RAM 256GB ROM,10,Mobile Phone,5.0,5,5198
3157,Samsung,(PHANTOM PINK)GALAXY S21 G9910 5G 8GB RAM 256GB ROM,0,Mobile Phone,5.0,1,5798
3158,Samsung,(AWESOME BLUE)GALAXY A32 A326 5G 6GB RAM 128GB ROM,0,Mobile Phone,0.0,0,2698
3159,Samsung,(PHANTOM VIOLET)GALAXY S21 G9910 5G 8GB RAM 128GB ROM,0,Mobile Phone,0.0,0,5398
3160,Samsung,(AWESOME WHITE)GALAXY A52 5G A5260  8GB RAM 256GB ROM,0,Mobile Phone,4.0,1,3998
3161,Samsung,(BLACK)GALAXY XCover 5 G525 4G 4GB RAM 64GB ROM,0,Mobile Phone,0.0,0,2498
3162,Nokia,(CHARCOAL)3.4 TA-1283 3GB RAM 64GB ROM,0,Mobile Phone,0.0,0,1188
3163,Samsung,(MINT)GALAXY A22 5G A2260 6GB RAM 128GB ROM,0,Mobile Phone,0.0,0,1998
3164,AOE,Apple iPhone SE 2020 4.7 in. Glass Pro+  3 pc/ Pack with Easy Installation - Screen Protector,0,Mobile Phone,3.0,2,99
3165,APPLE,"iPad Air (4th Gen) 10.9"" 256GB Wi-Fi  MYFY2ZP/A - Sky Blue",0,Mobile Phone,0.0,0,5800
3166,Samsung,Galaxy Note20 5G Smartphone - Mystic Bronze,20,Mobile Phone,5.0,2,5498
3167,Samsung,Galaxy Note20 Ultra 5G Smartphone (12GB+256GB) - Mystic Black,30,Mobile Phone,4.8,5,7198
3168,Samsung,Galaxy Note20 Ultra 5G Smartphone (12GB+256GB) - Mystic Bronze,60,Mobile Phone,0.0,0,7198
3169,Samsung,Galaxy S21 5G Smartphone (8GB+256GB),60,Mobile Phone,4.7,4,5798
3170,Samsung,Galaxy S21 Ultra 5G Smartphone (16GB+512GB),10,Mobile Phone,5.0,1,10198
3171,Samsung,Galaxy S21 Ultra 5G Smartphone (12GB+256GB),10,Mobile Phone,3.0,2,9198
3172,APPLE,Apple TV 4K 32GB (2021) - MXGY2ZP/A (DG007304188),100,Mobile Phone,5.0,2,1397
3173,APPLE,AirTag - MX532ZP/A,50,Mobile Phone,5.0,1,239
3174,APPLE,Magic Mouse 2 - White MK2E3ZA/A (DG007304257),100,Mobile Phone,5.0,3,580
3175,APPLE,Apple EarPods with Lightning Connector MMTN2FE/A (DG007303873),40,Mobile Phone,0.0,0,149
3176,APPLE,HomePod mini - Space Grey - MY5G2ZP/A,50,Mobile Phone,5.0,1,748
3177,APPLE,Lightning to 3.5 mm Headphone Jack Adapter MMX62FE/A,300,Mobile Phone,4.4,9,69
3178,APPLE,Lightning to Digital AV Adapter (HDMI) MD826AM/A,100,Mobile Phone,4.7,8,395
3179,Others,WIRELESS-Sport,30,Mobile Phone,0.0,0,49
3180,Others,MusicWireless,10,Mobile Phone,0.0,0,49
3181,Others,UVSterilizer,0,Mobile Phone,0.0,0,178
3182,Others,AromaSterilizer,0,Mobile Phone,5.0,1,399
3183,Samsung,Samsung Galaxy A52 5G Smartphone Awesom Black,0,Mobile Phone,0.0,0,3998
3184,Samsung,Galaxy A52 5G (8GB+256GB) Awesome Black Smartphone A5260,0,Mobile Phone,0.0,0,3998
3185,Xiaomi,Xiaomi Mi11i 5G 256GB Black Smartphone【CMHK recommended】,0,Mobile Phone,0.0,0,3999
3186,Xiaomi,POCO X3 GT 5G 256GB Black Smartphone【CMHK recommended】,0,Mobile Phone,0.0,0,2599
3187,Xiaomi,Xiaomi Mi11i 5G 256GB White Smartphone【CMHK recommended】,0,Mobile Phone,0.0,0,3999
3188,Samsung,Galaxy A32 5G (6GB+128GB) Awesome Blue Smartphone A326,0,Mobile Phone,0.0,0,2698
3189,Samsung,Galaxy A32 5G (6GB+128GB) Awesome Violet Smartphone A326,0,Mobile Phone,0.0,0,2698
3190,Samsung,Galaxy A32 5G (6GB+128GB) Awesome White Smartphone A326,0,Mobile Phone,0.0,0,2698
3191,Samsung,Galaxy A32 5G (6GB+128GB)  Awesome Black Smartphone A326,0,Mobile Phone,0.0,0,2698
3192,Honor,HONOR Earbuds 2 Lite 藍芽5.2主動降噪耳機 - 白色｜雙咪高峰通話AI降噪,0,Mobile Phone,0.0,0,598
3193,Muemma,PROP Coaster - Set of 2 (Navy)  (Authorized goods),0,Mobile Phone,0.0,0,105
3194,Muemma,PROP Coaster - Set of 2 (White)  (Authorized goods),0,Mobile Phone,0.0,0,105
3195,Muemma,PROP Coaster - Set of 2 (Grey)  (Authorized goods),0,Mobile Phone,0.0,0,105
3196,HONEYWELL,EDA51 Mobile Printer,0,Mobile Phone,0.0,0,4500
3197,Others,"XIND 心迪 - 4G 老人機 F1-Q22 (雙卡 , 超大聽筒 , 大電池 , 電筒)",0,Mobile Phone,0.0,0,568
3198,Nokia,"4G 智能手機 C20 藍色(可拆式電池 , 八核心處理器 , Android 11)",0,Mobile Phone,0.0,0,768
3199,Nokia,"4G 智能手機 C30 白色( HD+ 顯示屏 , Android 11)",0,Mobile Phone,0.0,0,1198
3200,Carl Zeiss,ZEISS Mobile Screen Wipes (60 pc),0,Mobile Phone,0.0,0,100
3201,Sony,Xperia10III-128G-White Smartphone【CMHK recommended】,0,Mobile Phone,0.0,0,3499
3202,Others,in Pods12,0,Mobile Phone,0.0,0,99
3203,Others,inpodsPro,0,Mobile Phone,0.0,0,99
3204,Others,Pro5,0,Mobile Phone,0.0,0,138
3205,Others,inpods  Pro,0,Mobile Phone,0.0,0,99
3206,Samsung,Samsung Galaxy S21 5G Smartphone Phantom Violet 128GB,0,Mobile Phone,0.0,0,5898
3207,Samsung,Samsung Galaxy S21 5G Smartphone Phantom Gray 128GB,0,Mobile Phone,0.0,0,5898
3208,Beats,"BEATS SOLO3 WIRELESS,CITRUS RED [原裝行貨]",0,Mobile Phone,0.0,0,1388
3209,Samsung,Samsung Galaxy A32 5G Smartphone Awesome White,0,Mobile Phone,0.0,0,2698
3210,LaVe Travel,Suction Cup Car Phone Holder (Magnetic Type) Magsafe,0,Mobile Phone,0.0,0,80
3211,Living Store,Suction Cup Car Phone Holder (Magnetic Type) Magsafe,0,Mobile Phone,0.0,0,80
3212,Samsung,Galaxy A52 5G (8GB+256GB) Awesome Blue Smartphone A5260,0,Mobile Phone,0.0,0,3998
3213,Nokia,(WHITE)C30 TA-1359 3GB RAM 64GB ROM,0,Mobile Phone,0.0,0,1198
3214,Nokia,106 Black,0,Mobile Phone,0.0,0,198
3215,Nokia,C30 TA-1359 (4GB/64GB) Smartphone White,0,Mobile Phone,0.0,0,1198
3216,Samsung,Galaxy A12 (4GB+64GB) Blue Smartphone A125,0,Mobile Phone,0.0,0,1398
3217,Samsung,Samsung Galaxy Note20 5G Smartphone Mystic Bronze,0,Mobile Phone,0.0,0,6198
3218,VIVO,iQOO 7 V2049A 8GB+256GB (Black) - Snapdragon888 Full Sense Control System 120Hz full-sensing screen,0,Mobile Phone,0.0,0,4498
3219,OnePlus,OnePlus 9R 5G 8/256GB Smartphone Parallel Import CN Version [3 Colors],0,Mobile Phone,0.0,0,3398
3220,LaVe Leisure,iPhone12 dedicated computer magnetic phone holder-silver,0,Mobile Phone,0.0,0,120
3221,Living Store,iPhone12 dedicated computer magnetic phone holder-silver,0,Mobile Phone,0.0,0,120
3222,Sony,Sony Xperia 1 III 5G 512GB BLACK,0,Mobile Phone,0.0,0,9999
3223,Sony,Sony Xperia 1 III 5G 512GB GRAY,0,Mobile Phone,0.0,0,9999
3224,Sony,Sony Xperia 1 III 5G 512GB PURPLE,0,Mobile Phone,0.0,0,9999
3225,Sony,Xperia10III-128G-Black Smartphone【CMHK recommended】,0,Mobile Phone,0.0,0,3499
3226,ipega,Mobile Phone Gaming Clip for Xbox Series X/Series S/Xbox One (BT)/Elite 2 Wireless Controllers,0,Mobile Phone,0.0,0,50
3227,Samsung,Samsung Galaxy A12(A127F) Smartphone White,0,Mobile Phone,0.0,0,1398
3228,Philips,"4G 直板老人機 E506 (大字 , 大聲 , 大按鍵)",0,Mobile Phone,0.0,0,418
3229,Samsung,Galaxy S21 Ultra 5G (12GB+256GB) Phantom Black Smartphone G9980 ,0,Mobile Phone,0.0,0,9198
3230,Samsung,Galaxy S21 Ultra 5G (12GB+256GB) Phantom Silver Smartphone G9980 ,0,Mobile Phone,0.0,0,9198
3231,Philips,"4G 老人機E533 (翻蓋 , SOS , 多種快捷鍵 , 雙燈電筒)",0,Mobile Phone,0.0,0,738
3232,Philips,"4G 老人機E527 ( SOS , 大電池 , 電筒)",0,Mobile Phone,5.0,1,488
3233,Samsung,Galaxy Note 20 Ultra 5G (12GB+256GB) Mystic Black Smartphone N9860,0,Mobile Phone,0.0,0,7198
3234,Samsung,Galaxy Note 20 Ultra 5G (12GB+256GB) Mystic Bronze Smartphone N9860,0,Mobile Phone,0.0,0,7198
3235,Samsung,Samsung Galaxy A12(A127F) Smartphone Blue,0,Mobile Phone,0.0,0,1398
3236,Xiaomi,Poco X3 GT 5G K10A Wave Blue 128GB,0,Mobile Phone,0.0,0,2399
3237,Samsung,Galaxy A12 (4GB+64GB) Black Smartphone A125,0,Mobile Phone,0.0,0,1398
3238,Nokia,8000 4G TA-1311 Black,0,Mobile Phone,0.0,0,798
3239,Xiaomi,Poco X3 GT 5G K10A Cloud White 128GB,0,Mobile Phone,0.0,0,2399
3240,Xiaomi,Poco X3 GT 5G K10A Stargaze Black 256GB,0,Mobile Phone,4.0,1,2599
3241,Xiaomi,Poco X3 GT 5G K10A Wave Blue  256GB,0,Mobile Phone,0.0,0,2599
3242,Xiaomi,Poco X3 GT 5G K10A Cloud White 256GB,0,Mobile Phone,0.0,0,2599
